../mahout/mahout-0.1/,../mahout/mahout-0.5/,AVG Mod,10.5457148289%,,../mahout/mahout-0.5/,../mahout/mahout-0.10.0/,AVG Mod,5.01627419355%,,../mahout/mahout-0.10.0/,../mahout/mahout-0.12.2/,AVG Mod,0.0852794361526%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/VectorWithIndexWritable.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/distance/WeightedEuclideanDistanceMeasure.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/distance/WeightedEuclideanDistanceMeasure.java,m,4.66%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/mapreduce/MergeVectorsReducer.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/common/mapreduce/MergeVectorsReducer.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/AggregateAndRecommendReducer.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/distance/WeightedManhattanDistanceMeasure.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/distance/WeightedManhattanDistanceMeasure.java,m,4.754%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/mapreduce/TransposeMapper.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/common/mapreduce/TransposeMapper.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ItemFilterAsVectorAndPrefsReducer.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/CopyConstructorIterator.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/CopyConstructorIterator.java,m,3.258%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/mapreduce/VectorSumCombiner.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/common/mapreduce/VectorSumCombiner.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ItemFilterMapper.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/CountingIterator.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/CountingIterator.java,m,0.0%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/mapreduce/VectorSumReducer.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/common/mapreduce/VectorSumReducer.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ItemIDIndexMapper.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/FileLineIterable.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/FileLineIterable.java,m,5.54%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/nlp/NGrams.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/common/nlp/NGrams.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ItemIDIndexReducer.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/FileLineIterator.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/FileLineIterator.java,m,12.009%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/parameters/AbstractParameter.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/common/parameters/AbstractParameter.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/PartialMultiplyMapper.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/FixedSizeSamplingIterator.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/FixedSizeSamplingIterator.java,m,1.297%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/parameters/ClassParameter.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/common/parameters/ClassParameter.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/PrefAndSimilarityColumnWritable.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/SamplingIterable.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/SamplingIterable.java,m,0.03%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/parameters/DoubleParameter.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/common/parameters/DoubleParameter.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/RecommenderJob.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/SamplingIterator.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/SamplingIterator.java,m,8.777%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/parameters/Parameter.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/common/parameters/Parameter.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/SimilarityMatrixRowWrapperMapper.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/StableFixedSizeSamplingIterator.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/StableFixedSizeSamplingIterator.java,m,4.818%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/parameters/Parametered.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/common/parameters/Parametered.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ToUserVectorReducer.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/StringRecordIterator.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/StringRecordIterator.java,m,0.464%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/parameters/PathParameter.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/common/parameters/PathParameter.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/ToVectorAndPrefReducer.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/PathFilters.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/sequencefile/PathFilters.java,m,10.897%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/driver/MahoutDriver.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/driver/MahoutDriver.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/UserVectorSplitterMapper.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/PathType.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/sequencefile/PathType.java,m,0.0%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/ep/EvolutionaryProcess.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/ep/EvolutionaryProcess.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/VectorAndPrefsWritable.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileDirIterable.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileDirIterable.java,m,0.264%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/ep/Mapping.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/ep/Mapping.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/item/VectorOrPrefWritable.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileDirIterator.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileDirIterator.java,m,18.45%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/ep/package-info.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/ep/package-info.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/pseudo/RecommenderJob.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileDirValueIterable.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileDirValueIterable.java,m,0.281%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/ep/Payload.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/ep/Payload.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/pseudo/RecommenderReducer.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileDirValueIterator.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileDirValueIterator.java,m,26.316%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/ep/State.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/ep/State.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/pseudo/ReducerMetrics.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileIterable.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileIterable.java,m,0.368%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/math/DistributedRowMatrixWriter.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/math/DistributedRowMatrixWriter.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/pseudo/UserIDsMapper.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileIterator.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileIterator.java,m,3.978%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/math/MatrixUtils.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/math/MatrixUtils.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/CountUsersKeyWritable.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileValueIterable.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileValueIterable.java,m,0.402%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/math/MultiLabelVectorWritable.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/math/MultiLabelVectorWritable.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/CountUsersMapper.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileValueIterator.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/iterator/sequencefile/SequenceFileValueIterator.java,m,4.633%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/math/hadoop/DistributedRowMatrix.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/math/hadoop/DistributedRowMatrix.java,m,0.356%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/CountUsersReducer.java,+,,, ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/lucene/AnalyzerUtils.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/math/hadoop/MatrixColumnMeansJob.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/math/hadoop/MatrixColumnMeansJob.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/cf/taste/hadoop/similarity/item/ItemSimilarityJob.java,+,,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/core/src/main/java/org/apache/mahout/common/lucene/IteratorTokenStream.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/common/lucene/IteratorTokenStream.java,m,1.498%,,C:/Users/jtshu/Documents/Research/mahout/mahout-0.10.0/mahout-0.10.0/mr/src/main/java/org/apache/mahout/math/hadoop/MatrixMultiplicationJob.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.12.2/mahout-0.12.2/mr/src/main/java/org/apache/mahout/math/hadoop/MatrixMultiplicationJob.java,m,0.0%
