../azureus/Azureus_2.2.0.2_source,../azureus/Azureus_2.3.0.2_source,AVG Mod,1.80888339223%,
,SUB,71,ADD,508,
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/com/aelitis/azureus/core/AzureusCore.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/com/aelitis/azureus/core/AzureusCore.java,m,3.885%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/CertStoreCollectionSpi.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/CertStoreCollectionSpi.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/DHUtil.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/DHUtil.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/DSAUtil.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/DSAUtil.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/ECUtil.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/ECUtil.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/ElGamalUtil.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/ElGamalUtil.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/JCERSAPublicKey.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/JCERSAPublicKey.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/JDKAlgorithmParameterGenerator.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/JDKAlgorithmParameterGenerator.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/JDKDigestSignature.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/JDKDigestSignature.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/JDKKeyFactoryRSAOnly.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/JDKKeyFactoryRSAOnly.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/JDKMessageDigest.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/JDKMessageDigest.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/JDKX509CertificateFactory.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/JDKX509CertificateFactory.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/PKIXCertPath.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/PKIXCertPath.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/PKIXPolicyNode.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/PKIXPolicyNode.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/RSAUtil.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/RSAUtil.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/X509CertificateObject.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/X509CertificateObject.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/X509CRLEntryObject.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/X509CRLEntryObject.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/provider/X509CRLObject.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/provider/X509CRLObject.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/spec/ECKeySpec.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/spec/ECKeySpec.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/spec/ECNamedCurveParameterSpec.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/spec/ECNamedCurveParameterSpec.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/spec/ECParameterSpec.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/spec/ECParameterSpec.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/spec/ECPrivateKeySpec.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/spec/ECPrivateKeySpec.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/spec/ECPublicKeySpec.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/spec/ECPublicKeySpec.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/spec/ElGamalGenParameterSpec.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/spec/ElGamalGenParameterSpec.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/spec/ElGamalKeySpec.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/spec/ElGamalKeySpec.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/spec/ElGamalParameterSpec.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/spec/ElGamalParameterSpec.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/spec/ElGamalPrivateKeySpec.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/spec/ElGamalPrivateKeySpec.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/spec/ElGamalPublicKeySpec.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/spec/ElGamalPublicKeySpec.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/spec/IEKeySpec.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/spec/IEKeySpec.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/jce/spec/IESParameterSpec.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/jce/spec/IESParameterSpec.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/math/ec/ECConstants.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/math/ec/ECConstants.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/math/ec/ECCurve.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/math/ec/ECCurve.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/math/ec/ECFieldElement.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/math/ec/ECFieldElement.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/math/ec/ECPoint.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/math/ec/ECPoint.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/util/encoders/Base64.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/util/encoders/Base64.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/util/encoders/BufferedDecoder.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/util/encoders/BufferedDecoder.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/util/encoders/BufferedEncoder.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/util/encoders/BufferedEncoder.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/util/encoders/Hex.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/util/encoders/Hex.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/util/encoders/HexTranslator.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/util/encoders/HexTranslator.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/bouncycastle/util/encoders/Translator.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/bouncycastle/util/encoders/Translator.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/applet/Main.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/applet/Main.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/cl/Main.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/cl/Main.java,m,0.629%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/category/Category.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/category/Category.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/category/CategoryListener.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/category/CategoryListener.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/category/CategoryManager.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/category/CategoryManager.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/category/CategoryManagerListener.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/category/CategoryManagerListener.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/category/impl/CategoryImpl.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/category/impl/CategoryImpl.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/category/impl/CategoryManagerImpl.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/category/impl/CategoryManagerImpl.java,m,0.026%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/config/COConfigurationListener.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/config/COConfigurationListener.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/config/COConfigurationManager.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/config/COConfigurationManager.java,m,6.121%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/config/ParameterListener.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/config/ParameterListener.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/config/StringIterator.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/config/StringIterator.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/config/StringList.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/config/StringList.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/config/impl/ConfigurationChecker.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/config/impl/ConfigurationChecker.java,m,3.964%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/config/impl/ConfigurationDefaults.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/config/impl/ConfigurationDefaults.java,m,5.784%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/config/impl/ConfigurationManager.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/config/impl/ConfigurationManager.java,m,10.925%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/config/impl/ConfigurationParameterNotFoundException.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/config/impl/ConfigurationParameterNotFoundException.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/config/impl/StringIteratorImpl.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/config/impl/StringIteratorImpl.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/config/impl/StringListImpl.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/config/impl/StringListImpl.java,m,0.0%
 ,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/config/impl/TransferSpeedValidator.java,+
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/DiskManager.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/DiskManager.java,m,0.987%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerCheckRequestListener.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerCheckRequestListener.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerFactory.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerFactory.java,m,2.796%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerFileInfo.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerFileInfo.java,m,4.332%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerListener.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerListener.java,m,3.532%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerPiece.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerPiece.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerReadRequest.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerReadRequest.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerReadRequestListener.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerReadRequestListener.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerWriteRequestListener.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/DiskManagerWriteRequestListener.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/DiskManagerFileInfoImpl.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/DiskManagerFileInfoImpl.java,m,3.238%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/DiskManagerHelper.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/DiskManagerHelper.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/DiskManagerImpl.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/DiskManagerImpl.java,m,10.049%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/DiskManagerPieceImpl.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/DiskManagerPieceImpl.java,m,6.299%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/DiskManagerPieceMapper.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/DiskManagerPieceMapper.java,m,0.011%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/PieceList.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/PieceList.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/PieceMapEntry.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/PieceMapEntry.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/access/CheckPieceResultHandler.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/access/CheckPieceResultHandler.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/access/DMAccessFactory.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/access/DMAccessFactory.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/access/DMReader.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/access/DMReader.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/access/DMWriterAndChecker.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/access/DMWriterAndChecker.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/access/impl/DiskManagerRequestImpl.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/access/impl/DiskManagerRequestImpl.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/access/impl/DMReaderImpl.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/access/impl/DMReaderImpl.java,m,3.455%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/access/impl/DMWriterAndCheckerImpl.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/access/impl/DMWriterAndCheckerImpl.java,m,2.397%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/platform/win32/access/impl/Test.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/access/impl/Test.java,m,73.945%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/piecepicker/DMPiecePicker.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/piecepicker/DMPiecePicker.java,m,1.718%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/piecepicker/DMPiecePickerFactory.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/piecepicker/DMPiecePickerFactory.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/piecepicker/impl/DMPiecePickerImpl.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/piecepicker/impl/DMPiecePickerImpl.java,m,14.598%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/disk/impl/resume/RDResumeHandler.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/disk/impl/resume/RDResumeHandler.java,m,0.233%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/download/DownloadManager.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/download/DownloadManager.java,m,4.318%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerFactory.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerFactory.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerListener.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerListener.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerPeerListener.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerPeerListener.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerState.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerState.java,m,26.703%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerStateEvent.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerStateEvent.java,m,3.975%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerStateFactory.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerStateFactory.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerStateListener.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerStateListener.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerStats.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerStats.java,m,7.792%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerTrackerListener.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/download/DownloadManagerTrackerListener.java,m,0.39%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/download/impl/DownloadManagerAdapter.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/download/impl/DownloadManagerAdapter.java,m,0.0%
C:/Users/jtshu/Documents/Research/azureus/Azureus_2.2.0.2_source/org/gudy/azureus2/core3/download/impl/DownloadManagerImpl.java,C:/Users/jtshu/Documents/Research/azureus/Azureus_2.3.0.2_source/org/gudy/azureus2/core3/download/impl/DownloadManagerImpl.java,m,4.403%
